,H2A.H4R3me2,H2AZ,H2BK5me1,H3K4me1,H3K4me2,H3K4me3,H3K9me1,H3K9me2,H3K9me3,H3K27me1,H3K27me2,H3K27me3,H3K36me1,H3K36me3,H3K79me1,H3K79me2,H3K79me3,H3R2me1,H3R2me2,H4K20me1,H4K20me3,H3K4ac,H3K9ac,H3K14ac,H3K18ac,H3K23ac,H3K27ac,H3K36ac,H4K5ac,H4K8ac,H4K12ac,H4K16ac,H4K91ac,H2AK5ac,H2AK9ac,H2BK5ac,H2BK12ac,H2BK20ac,H2BK120ac
H3K27me3_H4K16ac,-0.0136813284735888,-0.0433553149480587,-0.0365477844542692,-0.0508439911858413,-0.0539755102391197,-0.0623289178514046,-0.0397289399816749,-0.0156743153913172,-0.0115668632596843,-0.0204223567764199,-0.0105518624894669,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me3_H4K91ac,-0.0183989872715919,-0.0928938478260583,-0.0790835466597794,-0.1227780496204591,-0.1220703749146281,-0.1521290267050776,-0.0882666301257586,-0.0312579416399181,-0.0115373772940117,-0.0457283570944238,-0.0196933812318267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me3_H2AK5ac,-0.0092106837590373,-0.0202826963707991,-0.0281097513794019,-0.0427874236704344,-0.0394459270501563,-0.0420730495904457,-0.0294154553310193,-0.0126428452774547,-0.0060245413911159,-0.0154225938889034,-0.0095273164738243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me3_H2AK9ac,-0.0057852075837789,-0.0228337291030866,-0.0182591996507355,-0.0242659463498498,-0.0276274769396884,-0.0317037256946921,-0.0193090141073604,-0.0079370658799708,-0.006187040687525,-0.0102787720266031,-0.0048014052378091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me3_H2BK5ac,-0.0086926959307191,-0.0659231054733702,-0.0413351084399344,-0.0598980502589778,-0.0711053356772382,-0.0768783464970734,-0.0502224802606097,-0.0166185986,-0.0060279391553503,-0.0259622142504838,-0.0071494760339145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me3_H2BK12ac,-0.0119438732563343,-0.0548680165618833,-0.0369447910400655,-0.0650383385821289,-0.0678058454518808,-0.0793750155144294,-0.0485403393519501,-0.0200565478895509,-0.0088130748820827,-0.0260811294983565,-0.012361137303106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me3_H2BK20ac,-0.0156372323796967,-0.0750278021938442,-0.0550448209723235,-0.0943643578617372,-0.0936287763434098,-0.1112202808566618,-0.0683189379465751,-0.0257467384226117,-0.0114332308985192,-0.0364607390712468,-0.0179628941298899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K27me3_H2BK120ac,-0.015147347361748,-0.0829378674995648,-0.0552316909067247,-0.0922008803956444,-0.1015462422223407,-0.117244841362611,-0.0722350974254144,-0.0257007723743107,-0.0104825245193689,-0.0375768821827637,-0.0164500105214555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H3K36me3,-0.0214478507188529,-0.0339683502701078,-0.0742494251057888,-0.0809391173576248,-0.0743444055411863,-0.0776444373223732,-0.0605672421333522,-0.024600284179133,-0.0206320112292086,-0.0358300917060159,-0.0172444363997765,-0.0190856432639305,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H3K79me1,-0.0055489214276827,-0.0245809958285239,-0.0326528595594552,-0.0380677360951295,-0.0374774413111769,-0.0448656441809358,-0.0282676699862207,-0.006117645575248,-0.0055512302495799,-0.0119435797684754,-0.0035000452198197,-0.0057125041837844,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H3K79me2,-0.0024751816534882,-0.0096366940811307,-0.0134193353623048,-0.0165455307692496,-0.0160376790151577,-0.0171893313696411,-0.0123884635543465,-0.002494602367145,-0.0027516848970741,-0.0044533151334142,-0.0011539269720302,-0.0020022611379051,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H3K79me3,-0.0169610699724769,-0.0366728559424256,-0.0437090484735325,-0.0515618921898024,-0.0491639279596256,-0.0635959089116831,-0.040452056354832,-0.0168863229344413,-0.0158841898266537,-0.0225120648117034,-0.0124056899394728,-0.0150232297469941,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H3R2me1,-0.0082318663694485,-0.031888375166007,-0.0412629765675394,-0.0506800747596418,-0.0548447635840947,-0.0589593910918146,-0.0415129331523971,-0.0110160029214192,-0.0084279740790318,-0.0157368384738703,-0.0049656527013297,-0.0091137200775488,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H3R2me2,-0.0088797812200622,-0.0268277337012285,-0.0399424593612405,-0.045710937708554,-0.0444529080335414,-0.049319485085105,-0.0363165296247309,-0.0096801629645257,-0.0083512567481074,-0.0154857822126235,-0.0061045345747192,-0.0082677028691362,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H4K20me1,-0.0345982621065985,-0.0667485485444725,-0.1594115413869783,-0.2074892598487814,-0.1825150425263153,-0.200829277327859,-0.1375719182231805,-0.0428740663548445,-0.0173033739356114,-0.0706734602446488,-0.0306658985377694,-0.0327239383302746,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H4K20me3,-0.0192026266215359,-0.0296190164206295,-0.0366827085276781,-0.041895315630958,-0.0357028297829877,-0.0497820966013797,-0.0304574962760728,-0.0203373934265611,-0.0150736246087479,-0.0214158036303766,-0.014087580219166,-0.0155640848995171,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H3K4ac,-0.0179588883587644,-0.085267248821319,-0.07511890837932,-0.1061655889794668,-0.1129862856255687,-0.1167664243428241,-0.0819550080916062,-0.0274446627668858,-0.011183764178372,-0.040935959818265,-0.0166005278084071,-0.0185119850189821,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H3K9ac,-0.0188961577929127,-0.0980460161730789,-0.0719914825720469,-0.0966159847020122,-0.1343566509768283,-0.1060311930458794,-0.0925026727101485,-0.0278389555947242,-0.0145595798305198,-0.0429766942256399,-0.0164258888740356,-0.0199133530897483,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H3K14ac,-0.0075314664583547,-0.0244861448236353,-0.0306842999926946,-0.0324703735724583,-0.0332090498293418,-0.0427175067404856,-0.0243528239148176,-0.0080638199072069,-0.0058940304535948,-0.0091454029260873,-0.0045338263335263,-0.0070388074478344,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H3K18ac,-0.0214797620475497,-0.1065032956042006,-0.0967322893704807,-0.13939643507263,-0.1475017810802974,-0.1572890680249017,-0.1051642275116613,-0.0344513461732933,-0.0121539933349774,-0.0531722019654257,-0.022031688057579,-0.025157183915466,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H3K23ac,-0.008990237859523,-0.0321106922000051,-0.0394575446402907,-0.0397882145850108,-0.0379031721499849,-0.0563401253776323,-0.026463491888224,-0.0113633571690199,-0.0057722475463179,-0.0121072944484961,-0.0075191401833398,-0.0093956956729694,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H3K27ac,-0.0213036224057479,-0.111097350373603,-0.0994297458648887,-0.1514848560981967,-0.1662473177252934,-0.1713340224624762,-0.1143090787407459,-0.0356635853538414,-0.0126654735646205,-0.0551573158476248,-0.020676943468608,-0.0230962755854431,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H3K36ac,-0.0182390280612807,-0.0864418944563887,-0.069632611225062,-0.0984410680521321,-0.113959588270557,-0.1168814540710592,-0.0804386248477797,-0.0289818739730733,-0.0131071127213484,-0.0404270305481748,-0.0171661158097755,-0.0196485636861929,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H4K5ac,-0.0207832609955413,-0.0884610650500015,-0.0773651658300433,-0.1099511261092391,-0.1158615514857537,-0.1320191838359665,-0.0819204274775859,-0.0313687953801125,-0.0118892713776048,-0.0440136494996963,-0.0200880582240543,-0.0214162604425727,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H4K8ac,-0.0185273180345255,-0.0799628624659032,-0.0726535235837246,-0.1019687235506463,-0.1069823367131643,-0.1209699650502216,-0.0772530215594518,-0.0289476513510305,-0.0112498945152168,-0.041092911793612,-0.0189116706010583,-0.0210411634427902,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H4K12ac,-0.0238905419062671,-0.1018252804048351,-0.0966986634392608,-0.1396207703549716,-0.1413140910411918,-0.1589783830272573,-0.1019225614771208,-0.0356291752245194,-0.015544790346853,-0.0522518618553107,-0.0237040827942127,-0.0250958049010083,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H4K16ac,-0.0153296621780265,-0.0554053547071333,-0.0568784136366034,-0.071831490832956,-0.0746258530116357,-0.0777423897909823,-0.0539687698423971,-0.0187117167688626,-0.0118917122280883,-0.0275213965720322,-0.0118512486458834,-0.0133523188013331,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H4K91ac,-0.0255983807633572,-0.1187301788307788,-0.122162847599899,-0.1746704107949082,-0.1736472779451805,-0.2051833570572547,-0.1236211211787772,-0.0395747893371396,-0.0141295770595988,-0.0602456369570916,-0.0246976606597506,-0.0276026337222585,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H2AK5ac,-0.0099106446325523,-0.0283272532951865,-0.0412761430368835,-0.0509350651055893,-0.0505676371757264,-0.0584852655042169,-0.0373155022887399,-0.014840482407628,-0.006123280553469,-0.016996450668957,-0.009400018297252,-0.0104270184233046,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H2AK9ac,-0.0073314561193962,-0.0302523061535087,-0.0300086305498101,-0.0368232694392585,-0.0415043218607635,-0.0430716756750033,-0.0300721051639225,-0.0103246992691916,-0.0063296459595081,-0.014927195900281,-0.0061885907501872,-0.0068814925304501,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H2BK5ac,-0.0144791505270553,-0.0859484564326642,-0.0630182055797696,-0.0959065138331531,-0.1141486073174817,-0.1057065936895078,-0.079287375084835,-0.0248403646733184,-0.0101490081742898,-0.0364139592217807,-0.0128797696397251,-0.0154959405359109,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H2BK12ac,-0.01504561273837,-0.0719585781560638,-0.0617101408334352,-0.0928889692215548,-0.0967440672397028,-0.1063965604058818,-0.0687243733253879,-0.0248735411743918,-0.0102937617585814,-0.0346916598639133,-0.0143251088988458,-0.01579498563426,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H2BK20ac,-0.0205326372118648,-0.094356394032621,-0.0865122656472046,-0.1287533554211002,-0.130536724773675,-0.1442470005695888,-0.0932793240447722,-0.0317675639479109,-0.012783932706406,-0.0474876093600062,-0.0203504933926055,-0.0225945594407654,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me1_H2BK120ac,-0.0205999742666307,-0.1032399634571366,-0.0919547156542766,-0.1331313756192411,-0.1439413920020023,-0.1539450531832713,-0.10092781996617,-0.0333826032291799,-0.0134961315452288,-0.0495591252613856,-0.0205189245739134,-0.0231904677744818,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H3K79me1,-0.0186720129722104,-0.0303221375232087,-0.0668660537350973,-0.0726323733091955,-0.0626170951759004,-0.0706323737476743,-0.0537950899938586,-0.0221093618701537,-0.020709437505018,-0.0326964962215985,-0.0149106251912822,-0.0164818892608265,-0.0176261885929296,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H3K79me2,-0.0081603223544099,-0.0130316573681747,-0.0250033554811821,-0.0288413122829496,-0.0255585561459597,-0.0253649302894221,-0.021734954495562,-0.0094969504804733,-0.0088250047834144,-0.0126038118940856,-0.0063587678791279,-0.0072079166969674,-0.0079806787940848,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H3K79me3,-0.0373367929585199,-0.0599018523255701,-0.0965163787978724,-0.0897192574199809,-0.0775183910293204,-0.1111487360141563,-0.0631125740615807,-0.0431413849651249,-0.0124266971836295,-0.0586991370324234,-0.0314938277058161,-0.0348342153773835,-0.0355284967198272,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H3R2me1,-0.0244045602057774,-0.0304309711449359,-0.0893217293524557,-0.1106100405116965,-0.0924982910881819,-0.0848862498534561,-0.0797854935798767,-0.0332069158115775,-0.0297410108219891,-0.0458559562470526,-0.0207034353570714,-0.024967192583702,-0.0267107717935193,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H3R2me2,-0.0228536533890304,-0.0315627527392763,-0.0795260922047873,-0.0883468730268219,-0.0741066270537391,-0.0724903141798076,-0.0631775660613662,-0.0277553960390015,-0.0274518538320229,-0.0414281138783589,-0.0186430749976382,-0.0207044177701645,-0.0236894164822647,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H4K20me1,-0.0726762309118562,-0.0299666332768708,-0.2623636482258877,-0.3525066064225388,-0.2952382899704986,-0.2536069972072035,-0.2533176435279571,-0.0944822178548783,-0.0460743387261981,-0.1501585958448021,-0.0676839098466306,-0.0626398813860866,-0.0850884782157397,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H4K20me3,-0.0381998877585925,-0.0480857739420317,-0.0770009845169319,-0.0684259387410914,-0.0465699941236685,-0.0775331133741072,-0.0388581221500015,-0.0443702875773563,-0.0074629657337066,-0.0529362966443294,-0.0315011361238095,-0.0317030793188903,-0.0336655998657686,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H3K4ac,-0.0196021086319131,-0.0479367006255486,-0.0872923465477022,-0.1444151135527285,-0.1294939427859205,-0.1081414443006583,-0.0992454332228582,-0.040319215359533,-0.007156663285353,-0.0537667130930756,-0.0222946978195306,-0.024943956116985,-0.0341692748583,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H3K9ac,-0.0152497587859041,-0.0291233231904346,-0.0523617906016973,-0.1131914998288952,-0.1348690298990558,-0.0526370954459434,-0.1023578269035621,-0.0347678597872658,-0.0172561302115239,-0.0411947966490799,-0.0166232997116111,-0.0259083729972005,-0.0349322740335455,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H3K14ac,-0.0180672188463573,-0.0294347258490965,-0.057824325472934,-0.0634641441868186,-0.0579812538266431,-0.0675713081142728,-0.0460515311683025,-0.0212427349138826,-0.0143474353029873,-0.027840634039931,-0.0145983537749829,-0.0146965432582044,-0.0156495315965621,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H3K18ac,-0.0186048548757842,-0.0393882272697201,-0.091446194466938,-0.1720101120924297,-0.1538755143859855,-0.1221171615930885,-0.1204815011576325,-0.0472383169735426,-0.004280770251702,-0.0614025246939071,-0.0281582951956043,-0.0308560241176927,-0.0398605005087731,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H3K23ac,-0.018272592069497,-0.0371602470487602,-0.0676409275312703,-0.0787027845951033,-0.0714817813307338,-0.0871932058278535,-0.0554218139409652,-0.0230118953692075,-0.0103701425238709,-0.0328360079702179,-0.0163864524974499,-0.0159129889980498,-0.0187435390495487,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H3K27ac,-0.0232551605825239,-0.0603111845048385,-0.1092992155471979,-0.2049679511087792,-0.1884018293671925,-0.1552782665216963,-0.1447391599399328,-0.0503711705168754,-0.0087981314854861,-0.0743711706264882,-0.0243458070252025,-0.0318551764494277,-0.0466711957758381,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H3K36ac,-0.0200089138005505,-0.0380164239856544,-0.0638907897178544,-0.125217681542157,-0.1208988531997086,-0.0951641507694507,-0.0919644166318214,-0.0407992860893706,-0.0140744849349605,-0.0494324559365413,-0.0223632242426781,-0.0257394512275723,-0.032667624688953,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H4K5ac,-0.0297226079135217,-0.0682058355736732,-0.0995693361181118,-0.161363139926383,-0.1419802690755496,-0.1459600692277085,-0.1125212510224145,-0.0499094447391126,-0.0136493823117245,-0.0722803773639828,-0.0328232335421354,-0.0300925255206294,-0.0401525891819893,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H4K8ac,-0.0247227849130418,-0.0522817699078785,-0.0912345732983013,-0.1459250273216472,-0.1286350797145257,-0.1241916082138914,-0.1018633688317915,-0.0438610539756858,-0.0134698205162591,-0.0660197436146816,-0.0301345946401845,-0.0291947117482251,-0.0364576938337801,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H4K12ac,-0.0344614281555237,-0.0713516245429843,-0.1328943997949885,-0.2011269693765776,-0.1740832227750104,-0.1749321759368243,-0.1340278294329948,-0.0585025500543991,-0.0196188916034216,-0.0823553695224799,-0.0367077057825344,-0.0373265517220016,-0.0480090986526633,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H4K16ac,-0.0297395499979202,-0.0490754475975236,-0.0995357726067762,-0.1133381411862881,-0.1023356702707438,-0.0995529266376102,-0.0815063954325499,-0.0358926840001156,-0.0219283798059546,-0.0506946011277928,-0.0229693489910438,-0.0238188920193529,-0.0292474942494358,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H4K91ac,-0.036250723747834,-0.080596019914358,-0.166878959809912,-0.2395469380845458,-0.2121067138001588,-0.2095748049107886,-0.1610680005654412,-0.0618386878179268,-0.0119300281158594,-0.0902774011513223,-0.0368965148078164,-0.0394304512568517,-0.0529941168818162,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H2AK5ac,-0.0219728983867364,-0.0285502485379378,-0.0748817419201515,-0.0903105557423273,-0.0809955219693545,-0.0839737233686399,-0.0648166428225049,-0.0287229125975088,-0.0127098904257776,-0.0375163244327776,-0.0191067848521173,-0.018138271276765,-0.0224875781619342,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H2AK9ac,-0.0103525493239642,-0.0166596974017743,-0.032236249782672,-0.0482268866635937,-0.0497160179885138,-0.0351205338642479,-0.0380132617553279,-0.0160175644983171,-0.0100128090126485,-0.018132652478549,-0.0086543765696678,-0.0115633051108243,-0.0140699289994312,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H2BK5ac,-0.0142724726799805,-0.0439686822407345,-0.0641516765453715,-0.129798883136841,-0.1262919057861768,-0.0924186228556358,-0.0947225689865938,-0.0333069267979588,-0.0066889521391964,-0.0417107361716695,-0.012820281406368,-0.0200300257161707,-0.0301094756029609,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H2BK12ac,-0.017212256952849,-0.0366294450071222,-0.0599403418798072,-0.1193328011433081,-0.1061665674748599,-0.0959811580887528,-0.0815016002516593,-0.035420901666864,-0.0107368147449946,-0.042655446801584,-0.0189273563845997,-0.021641500075539,-0.0281238355465873,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H2BK20ac,-0.0256855616059166,-0.0554159736026456,-0.104591326688336,-0.1766431604702614,-0.1523590766236449,-0.1433701391283612,-0.1177693863365227,-0.0500154222508406,-0.010543652504376,-0.0687961923958031,-0.030085819707633,-0.0315820023081254,-0.0402711894875693,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K36me3_H2BK120ac,-0.0215233242089301,-0.0491605022417616,-0.0964840843087753,-0.1737661072108682,-0.1572483896178873,-0.1321355847604852,-0.1197421289029527,-0.0465292900256493,-0.006974834208087,-0.0607450332781045,-0.0245096589909046,-0.0293381720874421,-0.0397864232608835,,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H3K79me2,-0.0017052763457749,-0.0084069967864106,-0.0118429879469372,-0.014192574911906,-0.0134917955680116,-0.0149352108577627,-0.0102610576409549,-0.0019023257936243,-0.0022621624848966,-0.0044479734904401,-0.0009923671464413,-0.0016141590852845,-0.0014631649127139,-0.0063704717034038,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H3K79me3,-0.0142465143042693,-0.0343612571027875,-0.0413751725709747,-0.0449996428970393,-0.0430711524846056,-0.0585048629479594,-0.0345403034548894,-0.0142350466342389,-0.0168201141735933,-0.020421314798849,-0.0102337062295028,-0.0131085118904525,-0.0120716567398053,-0.0343390171878006,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H3R2me1,-0.0079547571643212,-0.0270250780794221,-0.0395203078953674,-0.0467483655604219,-0.0429492226692858,-0.049886627494553,-0.033328139195504,-0.0084090818332507,-0.0078411696948279,-0.0155601234932216,-0.0054662977611315,-0.0076849433959669,-0.0061779902945957,-0.0234510821682327,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H3R2me2,-0.0061158749598018,-0.0238623943373408,-0.0347782653198915,-0.0398948675577024,-0.0357059713248819,-0.0417766475292413,-0.0292546809427918,-0.0071483069184985,-0.0071249842510194,-0.0132087352710801,-0.004491786100476,-0.0059216983711607,-0.0056495524028807,-0.0200623734473062,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H4K20me1,-0.0291545305982197,-0.056714646513619,-0.1389828068831669,-0.1861915719103173,-0.1529372353494231,-0.1722045134470562,-0.1235046476010062,-0.0364436394327256,-0.01645448443006,-0.0650772347014694,-0.0251304488875145,-0.0280462552917288,-0.0367067664604139,-0.0765058842095118,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H4K20me3,-0.0178461124109006,-0.0285934209495568,-0.0359990003032457,-0.0407609365239274,-0.0329779671991268,-0.0461345308147489,-0.0286423853523043,-0.0191245414343068,-0.0156653180173789,-0.0225029134012961,-0.013185833235128,-0.0145557910204647,-0.0138174777751718,-0.0339027577953396,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H3K4ac,-0.0153700287739901,-0.0799721523388559,-0.0669694278486439,-0.09511726395435,-0.1005235890456948,-0.1033876284348913,-0.0734964037244338,-0.0245688483121675,-0.0106686564802771,-0.036095191338731,-0.0145420129185467,-0.0163995539138319,-0.0235251435345329,-0.031328923306674,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H3K9ac,-0.0167438280934018,-0.0902539109610067,-0.0614948271197448,-0.0804660965005084,-0.1157780157605348,-0.0951779479998418,-0.0824747650890014,-0.0254617988001921,-0.0138331573017014,-0.0369808611656523,-0.0153164628324695,-0.0189314495573622,-0.0248263100445669,-0.0313906444506297,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H3K14ac,-0.0071016855089789,-0.0213445127182776,-0.0263042912187962,-0.0321918192219232,-0.0312114648456169,-0.0362415587201283,-0.0231792770054894,-0.0077990826637028,-0.0065635851849465,-0.010693196849866,-0.005247584954545,-0.0064150259352917,-0.0061086830076479,-0.014910761562362,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H3K18ac,-0.0183769267314133,-0.0977088920794369,-0.0814874281749808,-0.1210469856423035,-0.1293911277609982,-0.1361396802684211,-0.0945518183219071,-0.0298538990777998,-0.0112854094003722,-0.0454788807862946,-0.0186634886489525,-0.0228221956527043,-0.0276624474912789,-0.03488270995439,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H3K23ac,-0.0071753895686299,-0.0263968742911657,-0.0281792372849309,-0.0377647588174276,-0.0378295299526101,-0.0440161470373343,-0.0285766060094285,-0.0100371673128911,-0.0054889933695427,-0.0147225064561951,-0.0067452030739403,-0.0080410440014473,-0.0092847238270126,-0.01695178552335,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H3K27ac,-0.0178948973816126,-0.1024764665620505,-0.0839815511515524,-0.1289789288455409,-0.1439747417104069,-0.151545376121108,-0.1021246696332038,-0.0308890193796287,-0.0110787433427024,-0.0472192204602297,-0.0171814105106093,-0.0202317616099154,-0.0283609897132297,-0.0412222788357112,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H3K36ac,-0.0165446510691236,-0.0791069989329376,-0.0566738369983941,-0.0863945217546859,-0.1005258573740039,-0.1027573362965661,-0.0705583370212377,-0.0256423541123034,-0.0124671813825534,-0.0349234830666844,-0.015114297269811,-0.0178369330385841,-0.022610644352019,-0.0300332301707584,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H4K5ac,-0.0159072154319037,-0.0795668056172154,-0.0582398360977318,-0.0940289432367933,-0.1039349007277472,-0.1101504834606803,-0.0730594820146368,-0.0275038332428554,-0.0114387202842713,-0.0386027190939106,-0.0169163109769989,-0.0182431923619681,-0.0237245064620115,-0.0343271647413097,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H4K8ac,-0.0146759468692945,-0.0725105772631735,-0.0558272981910032,-0.0862805524912655,-0.0936974705797553,-0.1012024544002816,-0.0685787011370333,-0.0257562662619079,-0.0110855788850123,-0.0358283811437587,-0.0160872930085069,-0.0176685263657692,-0.0220063202948566,-0.031875137598984,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H4K12ac,-0.0209792950069971,-0.0919007291973343,-0.0840723331787813,-0.1238223110269913,-0.1253040862787759,-0.1418035393353225,-0.0889790896968953,-0.0316071775937629,-0.0150969834383634,-0.0455851524145636,-0.0193138699897215,-0.0227673068482836,-0.0274052584875672,-0.0431616180781908,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H4K16ac,-0.01342619712468,-0.0507418866444826,-0.0521451345331076,-0.0611787026954999,-0.0635903327494347,-0.0673980904285738,-0.0476473123765259,-0.0161635661153276,-0.0111303535648055,-0.0244096401414495,-0.0096978752462462,-0.011951764652343,-0.0148723088229765,-0.026974388331773,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H4K91ac,-0.0224698416545514,-0.1089235559802688,-0.1122131234928094,-0.1553890794860102,-0.1526407114752999,-0.1896324753834939,-0.1093987912684877,-0.0352461946770823,-0.0129473175242189,-0.0538817438343937,-0.0214718159203037,-0.0238626598170679,-0.0316316529439699,-0.0490974204602103,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H2AK5ac,-0.009117652986367,-0.0232761449211231,-0.0375906778560821,-0.0495800402933053,-0.0437754369475555,-0.0491692788389634,-0.0323807295196569,-0.0130218271384139,-0.0056699437172849,-0.0181527156326435,-0.009201327739742,-0.0091107005923793,-0.0108341053169276,-0.0211456273254242,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H2AK9ac,-0.0064214041783614,-0.0288103691486103,-0.0259469660399958,-0.0324694297449745,-0.037143385491106,-0.0387240085069269,-0.026881789105289,-0.0088124440517205,-0.0062677489028466,-0.0123895548801336,-0.0054377882581562,-0.0067562625297057,-0.0082361338838543,-0.0136625660928437,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H2BK5ac,-0.0133435528742404,-0.0795490274762897,-0.0565323094925709,-0.0847339095676389,-0.1005286233659905,-0.0941603426479069,-0.0714507917468783,-0.0224258221328153,-0.0088379477246984,-0.0319045540044911,-0.0116113587025363,-0.0137942447067462,-0.0215658485205008,-0.027680655942655,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H2BK12ac,-0.0137330806491071,-0.0648093422253186,-0.0504910906269771,-0.0796222659308423,-0.0839589586038265,-0.0920636854107144,-0.0601022420056001,-0.0222967129039126,-0.009433142156956,-0.0300676136492832,-0.0126205544689623,-0.0144893564394612,-0.0194248723732339,-0.0260578719361408,,,,,,,,,,,,,,,,,,,,,,,,,
H3K79me1_H2BK20ac,-0.0176364651312823,-0.0867491841755612,-0.0756575504438359,-0.1143407675092973,-0.1138312286552132,-0.1279329267659061,-0.0821967819283742,-0.0287517964058015,-0.0118473408659083,-0.0419466714668672,-0.0175416535850754,-0.0201908353883499,-0.0253359284314083,-0.0367202206701406,,,,,,,,,,,,,,,,,,,,,,,,,
