,H4K5ac,H4K12ac,H4K8ac,H3K4ac,H3K23ac,H3K14ac,H2AK5ac,H3K18ac,H3K9ac,H3K56ac,H3K27ac,H3K4me3,H3K4me2,Htz1,H3K79me,H3S10ph,H3K4me,H4K20me,H3K36me,H3K36me2,H4K16ac,H3K79me3,H3K36me3,H4R3me2s,H4R3me,H2AS129ph
H3S10ph_H4K5ac,0.024953715262569176,-0.09809596408791954,-0.10199833044807782,-0.17527664738976867,-0.16448030638537148,-0.17939227490559873,-0.13363366767186236,-0.223006000752477,-0.17075005271859567,-0.13912680917056086,-0.12426798267911998,-0.24958332056206167,-0.1816781347311469,-0.1507408839255362,-0.15377682022822192,0.024953715262569176,-0.19287027909671117,-0.15126866958684104,-0.15621199770127703,-0.19681008790649202,-0.15516405271956124,-0.18843464460750958,-0.2285082086020136,-0.17508220604575087,-0.1307148907819382,-0.20473668976655013
H3S10ph_H4K12ac,-0.09809596408791954,0.020377737044194433,-0.08837243978244835,-0.15904333071324572,-0.1461926145756589,-0.15866469554699414,-0.11659291025424423,-0.20292856395353454,-0.1540114838249842,-0.1253742996256939,-0.11286796396920629,-0.223797737919881,-0.16432335571541934,-0.12938552261828207,-0.13057959037796785,0.020377737044197985,-0.17717343752372194,-0.14047837539787622,-0.1444388149166489,-0.1784479639413199,-0.14408267547427656,-0.17357063818215934,-0.20384566034272567,-0.15743619824335653,-0.11419814720978749,-0.1918773817873234
H3S10ph_H4K8ac,-0.10199833044807782,-0.08837243978244835,0.025376341325578977,-0.1716698402105763,-0.16397899134271654,-0.17676112705941271,-0.12713255941363855,-0.22263801973956632,-0.17141082809828845,-0.13641722789131983,-0.12387197807528594,-0.2467234533798166,-0.1816908781735549,-0.1463689668962811,-0.14502932375699196,0.0253763413255772,-0.196302623602028,-0.1550710289948274,-0.15700815966141946,-0.1942063564946359,-0.15662163292221365,-0.18871729123877756,-0.22361645058631474,-0.1775853487790524,-0.12784405924193543,-0.20538984185980524
H3S10ph_H3K4ac,-0.17527664738976867,-0.15904333071324928,-0.1716698402105763,0.05095016187778256,-0.07421227622425874,-0.09159870227272471,-0.13304937247175097,-0.1321549391732333,-0.1015668318115992,-0.04690392937687626,-0.0933552167476055,-0.2338251022318527,-0.19149755546103364,-0.1708117603495367,-0.16526702231382906,0.05095016187778256,-0.22555634969418747,-0.1739808277338426,-0.18210725474025224,-0.2101710833180821,-0.18005307833834294,-0.23094003005475017,-0.2684720747719229,-0.20428345582896945,-0.15843224903721165,-0.22182785111698067
H3S10ph_H3K23ac,-0.16448030638537148,-0.14619261457565713,-0.16397899134271476,-0.07421227622425697,0.056876382096817224,-0.06378550537779759,-0.11894740666159187,-0.10982622916310447,-0.11409838506567738,-0.06694161103235885,-0.08570045029456352,-0.19425661094359548,-0.15778324232712926,-0.16063610321053368,-0.1540396876085861,0.056876382096817224,-0.19966407913540607,-0.15701965961219067,-0.16936406190596998,-0.18663394438484993,-0.15678618590924387,-0.20909937458509908,-0.24614920180907163,-0.19235328093020598,-0.14671301905871026,-0.2074856090271897
H3S10ph_H3K14ac,-0.17939227490559873,-0.15866469554699236,-0.17676112705941271,-0.09159870227272648,-0.06378550537779759,0.06406964152285965,-0.13890527178106282,-0.12829361137650253,-0.14732727363608333,-0.08636032662477966,-0.11190494923957672,-0.1712039764221096,-0.16456248649616967,-0.1690737507729665,-0.16221580701074245,0.06406964152285965,-0.2217796939912855,-0.17425605187566617,-0.18113068487846995,-0.19931965310400557,-0.18329017192353803,-0.23665779393421893,-0.2695183683155644,-0.22028361429117638,-0.16004846452801758,-0.2166718854063614
H3S10ph_H2AK5ac,-0.13363366767186236,-0.11659291025424601,-0.12713255941364032,-0.13304937247175275,-0.11894740666159365,-0.13890527178106282,0.03331256859549647,-0.16653145909826073,-0.14186413999737013,-0.10608134816266279,-0.10938784064391527,-0.21103542218467197,-0.16556684302977942,-0.13696441932203918,-0.14422606160793627,0.03331256859549825,-0.1923389884934945,-0.14271548432775383,-0.15634214364369647,-0.1820550664720475,-0.1573007964847477,-0.18888491716810663,-0.2210191817484919,-0.16176283543440206,-0.12333669928295343,-0.2014129826781872
H3S10ph_H3K18ac,-0.223006000752477,-0.20292856395353454,-0.22263801973956454,-0.13215493917323506,-0.1098262291631027,-0.12829361137649897,-0.1665314590982625,0.06631698805654906,-0.13964984766238686,-0.10164006099426892,-0.13782405547185483,-0.2512573501736419,-0.20835840197213962,-0.21510930842554998,-0.21562340358276444,0.06631698805654729,-0.25373404970452995,-0.19778987163789807,-0.22647957377784422,-0.2510250451337317,-0.22560232241407618,-0.2761938211877073,-0.333034760178192,-0.24773427138519644,-0.19276865360967754,-0.2502313420196032
H3S10ph_H3K9ac,-0.17075005271859567,-0.15401148382498775,-0.17141082809828845,-0.10156683181159742,-0.11409838506567738,-0.1473272736360851,-0.14186413999737013,-0.13964984766238864,0.034499927399368246,-0.06757100976527397,-0.09558366119012796,-0.25163662241448037,-0.19659290736746016,-0.17428858028911165,-0.16816078156737113,0.034499927399368246,-0.21075153211087638,-0.15741013895747358,-0.17795089125482022,-0.20709821371612058,-0.1640775671218453,-0.21164097028181317,-0.2534647550892739,-0.1877132110013644,-0.15024031260938386,-0.21419324012600782
H3S10ph_H3K56ac,-0.13912680917056086,-0.12537429962569213,-0.13641722789131983,-0.04690392937687804,-0.06694161103235885,-0.08636032662478677,-0.10608134816266279,-0.10164006099426892,-0.06757100976527397,0.05193938448770563,-0.058473510622032876,-0.18674414076159707,-0.1387235959769555,-0.13370989370644182,-0.12696591768581555,0.05193938448770563,-0.16709604414127632,-0.12772383944330912,-0.14177577330260505,-0.1614241616300056,-0.12836039357871343,-0.16899028814708572,-0.20700869929737387,-0.15237976318972457,-0.12210323005682078,-0.1656517563019051
H3S10ph_H3K27ac,-0.12426798267911998,-0.11286796396920629,-0.12387197807528594,-0.09335521674761083,-0.0857004502945653,-0.11190494923957672,-0.10938784064391527,-0.13782405547185306,-0.09558366119012796,-0.0584735106220311,0.04314801856949302,-0.18717977943616226,-0.1329130738608182,-0.12573152307063218,-0.11836358650130663,0.04314801856949302,-0.14980219423014063,-0.11158569136171437,-0.12724077486916308,-0.1444065053959651,-0.10738128593054874,-0.1561405883631597,-0.19007235580698278,-0.14337214211072613,-0.11313913684010402,-0.17181620369133022
H3S10ph_H3K4me3,-0.249583320562067,-0.22379773791988455,-0.2467234533798166,-0.2338251022318545,-0.19425661094359725,-0.1712039764221096,-0.2110354221846702,-0.25125735017364903,-0.2516366224144875,-0.1867441407616024,-0.1871797794361676,0.05890620019753712,-0.1982627362134508,-0.24366783523844404,-0.23244705545912048,0.05890620019753712,-0.2694497670544873,-0.22722721821327774,-0.2449552783682698,-0.25892324169661407,-0.24793384682228847,-0.295011575762576,-0.35921684324183545,-0.29092039206578235,-0.21113889210866787,-0.25418019254142976
H3S10ph_H3K4me2,-0.1816781347311487,-0.16432335571541756,-0.18169087817355667,-0.19149755546103542,-0.15778324232712926,-0.16456248649616967,-0.1655668430297812,-0.2083584019721414,-0.19659290736745838,-0.13872359597695727,-0.1329130738608164,-0.19826273621344903,0.08796783921350482,-0.17467240224705272,-0.17642976268975197,0.08796783921350482,-0.18117188255575734,-0.14900185715210768,-0.17721329765676508,-0.1674167306104941,-0.1664987485248357,-0.23257842103550708,-0.26883645725199834,-0.20924755293860642,-0.1593585527243686,-0.22031720911305364
H3S10ph_Htz1,-0.15074088392553442,-0.12938552261828207,-0.1463689668962811,-0.1708117603495385,-0.1606361032105319,-0.1690737507729665,-0.1369644193220374,-0.21510930842554643,-0.17428858028911165,-0.13370989370644182,-0.12573152307063928,-0.2436678352384405,-0.17467240224705272,0.02271576542085718,-0.13113962973961613,0.02271576542085718,-0.17861996479189912,-0.1363745476548086,-0.14421424407727024,-0.1739927492269011,-0.15177341109216336,-0.16630706858773614,-0.18032219426203078,-0.1559310826459388,-0.11591852000693237,-0.19528913747729426
H3S10ph_H3K79me,-0.15377682022822192,-0.1305795903779643,-0.14502932375699018,-0.16526702231382906,-0.1540396876085861,-0.16221580701074068,-0.14422606160793627,-0.2156234035827609,-0.16816078156737113,-0.12696591768581555,-0.11836358650130485,-0.23244705545912225,-0.1764297626897502,-0.13113962973961435,0.02972892459694343,0.029728924596945205,-0.16931369157092924,-0.1245407198322841,-0.1192198537019653,-0.166377505925281,-0.13362200593585705,-0.16507854187539373,-0.1943201495460869,-0.16540372316741525,-0.12006906471339995,-0.1946682315737185
H3S10ph_H3S10ph,0.024953715262569176,0.020377737044194433,0.025376341325575424,0.05095016187778256,0.056876382096817224,0.06406964152285965,0.03331256859549647,0.06631698805654906,0.03449992739937002,0.051939384487703855,0.04314801856949302,0.058906200197538894,0.08796783921350482,0.02271576542085718,0.02972892459694343,3.7730724532401108,0.03682708714787708,0.02648733227340294,0.0243447145613942,0.04134472080450102,0.04740990755954755,0.02658997411443309,0.03691902586292528,0.029013777948197372,0.016979088872131953,0.030651398094741822
H3S10ph_H3K4me,-0.19287027909671295,-0.17717343752372372,-0.19630262360202977,-0.22555634969418215,-0.19966407913540607,-0.2217796939912855,-0.19233898849349096,-0.2537340497045282,-0.2107515321108746,-0.16709604414127632,-0.14980219423013708,-0.26944976705448553,-0.18117188255575556,-0.17861996479189912,-0.16931369157092924,0.036827087147878856,0.03682708714787708,-0.09893389145349119,-0.16073247827920412,-0.1760222124793671,-0.14836095417580708,-0.20575662948119344,-0.2519507519649551,-0.17673234798620285,-0.1451963085468293,-0.21172968516193258
H3S10ph_H4K20me,-0.1512686695868375,-0.14047837539787622,-0.1550710289948274,-0.1739808277338426,-0.15701965961219067,-0.17425605187566084,-0.14271548432775205,-0.19778987163789452,-0.15741013895747535,-0.1277238394433038,-0.11158569136170904,-0.22722721821327596,-0.14900185715210945,-0.13637454765481039,-0.1245407198322841,0.026487332273404718,-0.09893389145349296,0.026487332273404718,-0.10475095143389446,-0.12836793040660055,-0.10464791552213804,-0.1485931105036542,-0.19094126823054225,-0.12132650236349996,-0.10611581943131831,-0.16665336420467725
H3S10ph_H3K36me,-0.15621199770127703,-0.14443881491664712,-0.15700815966141946,-0.18210725474024692,-0.16936406190596642,-0.18113068487846817,-0.15634214364369825,-0.2264795737778389,-0.17795089125482022,-0.14177577330260505,-0.12724077486916308,-0.2449552783682627,-0.17721329765676508,-0.14421424407727024,-0.1192198537019653,0.024344714561395087,-0.1607324782792059,-0.10475095143389446,0.02434471456139331,-0.1307274423047584,-0.12622761223596513,-0.15998848989583792,-0.20109095214926143,-0.15905276586150663,-0.12816551568433887,-0.20318558561815792
H3S10ph_H3K36me2,-0.19681008790649202,-0.17844796394131635,-0.1942063564946377,-0.21017108331808387,-0.18663394438484815,-0.19931965310400734,-0.18205506647204395,-0.2510250451337228,-0.20709821371612236,-0.16142416163000384,-0.1444065053959651,-0.25892324169660696,-0.1674167306104959,-0.17399274922690466,-0.16637750592527745,0.0413447208045028,-0.17602221247936534,-0.12836793040660055,-0.1307274423047584,0.0413447208045028,-0.143498791157036,-0.18787284594641207,-0.23358418274977133,-0.19708393589352546,-0.15517220492942485,-0.21757326897913565
H3S10ph_H4K16ac,-0.15516405271956124,-0.14408267547427123,-0.15662163292221365,-0.18005307833834117,-0.15678618590924032,-0.18329017192353447,-0.15730079648474238,-0.22560232241407618,-0.1640775671218453,-0.12836039357871343,-0.10738128593055052,-0.24793384682228492,-0.16649874852483393,-0.15177341109216336,-0.1336220059358535,0.04740990755954755,-0.1483609541758053,-0.10464791552213804,-0.12622761223596513,-0.14349879115703246,0.04740990755954222,-0.17554399993900915,-0.22271446378498538,-0.15661044996217832,-0.12437192266349761,-0.19436998389669924
H3S10ph_H3K79me3,-0.18843464460751136,-0.17357063818215934,-0.18871729123877756,-0.23094003005475372,-0.2090993745850973,-0.23665779393421893,-0.1888849171681084,-0.27619382118770197,-0.2116409702818114,-0.16899028814708572,-0.15614058836315614,-0.2950115757625724,-0.23257842103551063,-0.16630706858773614,-0.1650785418753955,0.026589974114434867,-0.20575662948119344,-0.14859311050365243,-0.1599884898958468,-0.18787284594641385,-0.17554399993901093,0.026589974114434867,-0.17784120637531586,-0.15958423179027825,-0.13094568451220212,-0.22304993930749362
H3S10ph_H3K36me3,-0.22850820860201537,-0.20384566034272922,-0.22361645058631474,-0.26847207477192114,-0.24614920180907518,-0.26951836831556264,-0.22101918174849366,-0.3330347601781849,-0.2534647550892757,-0.20700869929737387,-0.190072355806981,-0.35921684324182657,-0.2688364572519948,-0.180322194262029,-0.19432014954608867,0.03691902586292528,-0.25195075196494976,-0.19094126823054758,-0.20109095214925965,-0.2335841827497731,-0.22271446378498183,-0.1778412063753141,0.03691902586292706,-0.20664334455365108,-0.16097838960240374,-0.27031009953818774
H3S10ph_H4R3me2s,-0.1750822060457491,-0.15743619824335653,-0.17758534877904886,-0.20428345582896767,-0.1923532809302042,-0.22028361429117638,-0.16176283543440206,-0.24773427138519466,-0.1877132110013644,-0.15237976318972102,-0.14337214211072613,-0.2909203920657788,-0.20924755293860287,-0.1559310826459388,-0.1654037231674117,0.02901377794819915,-0.17673234798620108,-0.12132650236349818,-0.1590527658615084,-0.1970839358935237,-0.15661044996217655,-0.15958423179027825,-0.20664334455365285,0.029013777948195596,-0.11019555143639614,-0.20575781784188152
H3S10ph_H4R3me,-0.1307148907819382,-0.11419814720978749,-0.12784405924193187,-0.15843224903721165,-0.1467130190587138,-0.16004846452801935,-0.12333669928295166,-0.19276865360967577,-0.15024031260938386,-0.122103230056819,-0.11313913684010224,-0.21113889210866432,-0.15935855272436683,-0.11591852000693059,-0.12006906471339995,0.01697908887213373,-0.14519630854682575,-0.10611581943131831,-0.12816551568433887,-0.15517220492942485,-0.12437192266349939,-0.13094568451220212,-0.16097838960240018,-0.11019555143639614,0.016979088872131953,-0.1599746908762647
H3S10ph_H2AS129ph,-0.20473668976654835,-0.19187738178732516,-0.20538984185980524,-0.22182785111698067,-0.20748560902718793,-0.21667188540635252,-0.20141298267818541,-0.25023134201959785,-0.21419324012600427,-0.16565175630190154,-0.1718162036913231,-0.254180192541428,-0.22031720911305008,-0.19528913747729426,-0.19466823157371493,0.03065139809473827,-0.2117296851619308,-0.1666533642046737,-0.20318558561815614,-0.21757326897913387,-0.19436998389669569,-0.22304993930749717,-0.27031009953818597,-0.20575781784187797,-0.15997469087626648,0.030651398094740046
H3K4me_H4K5ac,0.11388066906276428,-0.06032044258878422,-0.0860364889980314,-0.16195486967560413,-0.15648958126299028,-0.1710114017169566,-0.1168720610581424,-0.21515424273968975,-0.1619451089588715,-0.13151662149847887,-0.1545559962828591,-0.26096272878034377,-0.2842600673142339,-0.146687805526442,-0.20906162733163747,-0.19287027909671117,0.11388066906276428,-0.07073473634575222,-0.1809346594543353,-0.22217130370150606,-0.17815071306301533,-0.17469184159547524,-0.21132239980074097,-0.14285690721080968,-0.1016442549703136,-0.26832753457849634
H3K4me_H4K12ac,-0.06032044258878244,0.08971140601533456,-0.07333656772328112,-0.15584811200357507,-0.14783517895202536,-0.16021318749679025,-0.10390566702641735,-0.2019487529961168,-0.15347883301803655,-0.12460959137378858,-0.14884911859845573,-0.2351892571131824,-0.26967298298898257,-0.1249949140695037,-0.1937325866615911,-0.17717343752372727,0.08971140601533278,-0.07012371876015067,-0.18133946015585423,-0.21842308482765205,-0.18092659990406368,-0.16558536146097858,-0.19778810794673518,-0.12756071057990503,-0.0826515211233172,-0.25634703879288345
H3K4me_H4K8ac,-0.0860364889980314,-0.07333656772327934,0.08240195750535051,-0.19173088401172578,-0.18804553500844,-0.20727168080742686,-0.1632799018351676,-0.24372711544168446,-0.18697146789664387,-0.1529062028640933,-0.17073670330573165,-0.28163670272085817,-0.2859128668122537,-0.15834574023282144,-0.21192533418372506,-0.19630262360203332,0.08240195750535406,-0.10470527746029745,-0.19679641740108877,-0.24581877406130737,-0.2055221669898586,-0.1966380860128467,-0.25795794467576627,-0.195816443560199,-0.11928820136402862,-0.2729074759902641
H3K4me_H3K4ac,-0.1619548696756059,-0.15584811200357862,-0.19173088401172933,0.16449517828902493,-0.027078892981132086,-0.062470362234332555,-0.07807389047144042,-0.10714328716122345,-0.014389099580329301,-0.012652642243809353,-0.17139588690265484,-0.17340438150518267,-0.37330739197164675,-0.18591781472722424,-0.2825453543324521,-0.22555634969419103,0.16449517828902316,-0.037222065593939035,-0.19382485147406037,-0.24274443900815612,-0.25802901172178316,-0.2312990994126647,-0.27808820622322905,-0.12793431762918672,-0.12665061640524833,-0.26666254366113407
H3K4me_H3K23ac,-0.15648958126298673,-0.14783517895202536,-0.18804553500844,-0.027078892981132086,0.19388106738466426,0.01763007968101249,-0.05869540084614577,-0.03708823737833988,-0.06428307686587686,-0.02829575154143349,-0.14653377482384222,-0.09898535184478519,-0.3056686665246673,-0.17184920632848133,-0.2589888927680537,-0.19966407913540962,0.19388106738466604,0.006738997175313344,-0.17834575487196425,-0.20238673017025022,-0.24053228884332967,-0.21738906634930188,-0.2540100331625563,-0.11376557959943767,-0.11583065430694184,-0.2546814129740689
H3K4me_H3K14ac,-0.17101140171695484,-0.16021318749678848,-0.20727168080742864,-0.062470362234327226,0.017630079681014266,0.2646484480475877,-0.04533894099778202,0.05385252875473512,-0.10702601821631497,-0.08770150404349941,-0.17631874194719366,-0.0008791170578241747,-0.43136770008099745,-0.1912990754474908,-0.2976507572066325,-0.22177969399129083,0.2646484480475859,0.03352253404326966,-0.20336006240421511,-0.24655661596412948,-0.3058527036534464,-0.3127637321384995,-0.32841877079907533,-0.13935762819408026,-0.1374929703719232,-0.2662510069645414
H3K4me_H2AK5ac,-0.11687206105814418,-0.10390566702641557,-0.16327990183517116,-0.07807389047144042,-0.05869540084614755,-0.04533894099778024,0.1728317317690653,-0.0772742094115646,-0.09490633782241176,-0.0791296416693772,-0.15580703662086748,-0.13930673738229515,-0.3338104495644778,-0.1287415958828877,-0.23837916881835142,-0.19233898849349274,0.17283173176906885,0.005354437365447495,-0.17910759117092034,-0.19714557821519207,-0.18953344605808198,-0.19065298055691038,-0.19070961419149235,-0.06505220478716112,-0.07089241847453565,-0.27356459530338206
H3K4me_H3K18ac,-0.2151542427396933,-0.2019487529961168,-0.243727115441688,-0.10714328716122523,-0.03708823737833811,0.053852528754731566,-0.07727420941156637,0.3064167913510598,-0.149341908551321,-0.15904824379915006,-0.26880759231133666,-0.05535669299338508,-0.38736370677036724,-0.2236618442582472,-0.31781868204979524,-0.25373404970453883,0.3064167913510616,0.05350639817140923,-0.20901805882926006,-0.24903063811361292,-0.26337325700638203,-0.30201728360084523,-0.3439767224057242,-0.15363122267918783,-0.16164066130601284,-0.2724148246274609
H3K4me_H3K9ac,-0.16194510895887504,-0.15347883301804188,-0.18697146789664387,-0.014389099580332854,-0.06428307686587509,-0.10702601821631497,-0.09490633782240998,-0.14934190855132456,0.16441751696415174,0.004531059373508839,-0.1575241554992104,-0.17465078061809436,-0.29245700523743245,-0.1777736305248947,-0.24851409442819872,-0.21075153211087638,0.16441751696414997,-0.02523749013744414,-0.1658598814697818,-0.20714283225181873,-0.21975623966165614,-0.18532884565608576,-0.23039616529859686,-0.1174781169355974,-0.12289675899120489,-0.23243303028859863
H3K4me_H3K56ac,-0.13151662149848065,-0.12460959137379035,-0.15290620286409506,-0.012652642243807577,-0.02829575154143882,-0.08770150404350474,-0.0791296416693772,-0.15904824379915006,0.004531059373512392,0.1371078613018888,-0.09635863911631048,-0.14395951384459948,-0.2544816538137713,-0.14108845396430958,-0.2314413988954751,-0.1670960441412852,0.1371078613018888,-0.02459953292893502,-0.14107872791815979,-0.16929346441048665,-0.17954401333419412,-0.15891914254642536,-0.20515220246346821,-0.09172090645153474,-0.09585635819134453,-0.19079142407223415
H3K4me_H3K27ac,-0.15455599628286265,-0.14884911859845928,-0.17073670330573343,-0.1713958869026566,-0.14653377482384577,-0.1763187419471972,-0.15580703662086925,-0.26880759231133844,-0.15752415549921217,-0.09635863911630871,0.07520841369306908,-0.1950764774236582,-0.19237226813426567,-0.16192336580827948,-0.1883629648512688,-0.1498021942301353,0.07520841369307085,-0.06410671913427102,-0.14648724190119822,-0.16034722891638964,-0.15540688537423542,-0.1791384860032359,-0.23769722661122827,-0.1432524547958156,-0.12417407707125072,-0.21474476334033632
H3K4me_H3K4me3,-0.2609627287803491,-0.23518925711318417,-0.2816367027208564,-0.17340438150518267,-0.09898535184478163,-0.000879117057820622,-0.13930673738229515,-0.055356692993388634,-0.17465078061809436,-0.14395951384459416,-0.1950764774236582,0.5093901415286215,-0.3633552404520959,-0.24090342675660992,-0.2440803437784389,-0.2694497670544891,0.509390141528625,0.07049891698237332,-0.20499540768871682,-0.24719449788459613,-0.3172994533089124,-0.340692124657906,-0.34927702154458373,-0.2721421938966593,-0.21500388791923797,-0.23277865669084186
H3K4me_H3K4me2,-0.2842600673142375,-0.26967298298898257,-0.2859128668122537,-0.37330739197164675,-0.3056686665246673,-0.4313677000809957,-0.33381044956448136,-0.38736370677036547,-0.2924570052374289,-0.2544816538137695,-0.1923722681342639,-0.3633552404520959,0.34770137293073944,-0.24272264987579995,-0.2505552593422422,-0.18117188255576266,0.34770137293073766,-0.016482526970404976,-0.1755617712262243,-0.12823419211924048,-0.1855904813901912,-0.3969513172108581,-0.40494615447810745,-0.370883417621533,-0.25038761438444723,-0.2774802625382051
H3K4me_Htz1,-0.146687805526442,-0.12499491406950014,-0.15834574023281967,-0.18591781472722246,-0.1718492063284831,-0.19129907544749258,-0.12874159588288592,-0.22366184425824542,-0.17777363052489648,-0.14108845396431136,-0.16192336580828126,-0.2409034267566117,-0.24272264987580527,0.09589470958176527,-0.20173551814433388,-0.1786199647919009,0.09589470958176705,-0.06490365713710311,-0.15162566687521206,-0.16624399517589872,-0.15806892698765296,-0.15882601999492785,-0.15399854822174674,-0.1063854868981764,-0.0782815964899779,-0.2442670032803651
H3K4me_H3K79me,-0.20906162733164457,-0.19373258666159643,-0.21192533418372506,-0.2825453543324521,-0.2589888927680537,-0.29765075720664136,-0.23837916881834786,-0.3178186820497988,-0.24851409442820227,-0.23144139889547155,-0.18836296485126525,-0.24408034377843713,-0.25055525934224576,-0.20173551814433743,0.07473706270652158,-0.16931369157092746,0.07473706270651981,-0.1072765367213151,-0.1425233226806757,-0.22232252414402787,-0.1666406011163808,-0.22866878937744595,-0.30703622382894125,-0.21337717414099622,-0.1510451695404278,-0.21103944828031196
H3K4me_H3S10ph,-0.19287027909671473,-0.17717343752372727,-0.1963026236020351,-0.2255563496941928,-0.1996640791354114,-0.22177969399129083,-0.19233898849349274,-0.25373404970454416,-0.2107515321108835,-0.16709604414127988,-0.14980219423013708,-0.2694497670544891,-0.1811718825557609,-0.17861996479190267,-0.169313691570931,0.036827087147878856,0.036827087147875304,-0.09893389145349119,-0.16073247827920945,-0.17602221247937422,-0.1483609541758124,-0.20575662948119522,-0.2519507519649533,-0.17673234798620285,-0.1451963085468364,-0.21172968516193613
H3K4me_H3K4me,0.11388066906276251,0.08971140601533278,0.08240195750535229,0.16449517828902493,0.19388106738466426,0.26464844804758414,0.17283173176906708,0.30641679135106337,0.16441751696415174,0.1371078613018888,0.07520841369307085,0.509390141528625,0.34770137293073944,0.09589470958176527,0.07473706270651981,0.03682708714787708,4.635201096524311,0.7659328087729911,0.15502698100273626,0.27239865143387476,0.2153651325985635,0.24827004597637803,0.3189152789923533,0.3099019006756496,0.18148378498915996,0.14146459299650793
H3K4me_H4K20me,-0.0707347363457469,-0.07012371876014711,-0.10470527746029745,-0.03722206559393726,0.006738997175313344,0.03352253404327499,0.005354437365449272,0.05350639817140923,-0.025237490137445917,-0.024599532928927914,-0.0641067191342728,0.07049891698236976,-0.01648252697040853,-0.06490365713709956,-0.1072765367213151,-0.09893389145349296,0.7659328087729929,0.7659328087729929,-0.02805733811485922,0.10295114803862049,0.06704584832849392,0.03224693649668886,0.025656743012600458,0.14548806855641772,0.047214659893958455,-0.1034865217500407
H3K4me_H3K36me,-0.1809346594543335,-0.18133946015585245,-0.19679641740108522,-0.19382485147406037,-0.17834575487196247,-0.20336006240421511,-0.17910759117092212,-0.20901805882926006,-0.16585988146977826,-0.14107872791815623,-0.14648724190119822,-0.2049954076887186,-0.1755617712262243,-0.1516256668752085,-0.14252332268067214,-0.16073247827921122,0.15502698100273626,-0.028057338114860997,0.1550269810027345,-0.046397373955615606,-0.06656486684061846,-0.1589045147369177,-0.23227387770122299,-0.12199239373113357,-0.11894154353267794,-0.1858126764408361
H3K4me_H3K36me2,-0.2221713037015025,-0.21842308482765205,-0.2458187740613056,-0.2427444390081579,-0.20238673017025022,-0.24655661596412948,-0.19714557821518852,-0.24903063811360582,-0.20714283225181696,-0.1692934644104831,-0.1603472289163843,-0.24719449788459258,-0.12823419211924048,-0.16624399517590227,-0.22232252414402076,-0.17602221247937244,0.27239865143387654,0.10295114803861871,-0.046397373955615606,0.2723986514338783,-0.046600309938384044,-0.20695350702955295,-0.25252742330906663,-0.1367623531133546,-0.13276407200473805,-0.20742075050813824
H3K4me_H4K16ac,-0.17815071306301533,-0.1809265999040619,-0.2055221669898586,-0.25802901172178316,-0.24053228884332434,-0.3058527036534464,-0.18953344605807665,-0.2633732570063785,-0.21975623966165614,-0.1795440133341959,-0.15540688537423542,-0.3172994533089124,-0.1855904813901894,-0.15806892698765296,-0.16664060111638257,-0.14836095417580708,0.21536513259856171,0.06704584832849747,-0.06656486684061846,-0.04660030993838227,0.2153651325985635,-0.12821072253033883,-0.1898188010737485,-0.07387440170039916,-0.08568758169965562,-0.19189604718848052
H3K4me_H3K79me3,-0.17469184159547524,-0.1655853614609768,-0.19663808601284494,-0.23129909941265936,-0.2173890663493001,-0.3127637321384995,-0.19065298055691038,-0.3020172836008417,-0.18532884565608398,-0.15891914254642003,-0.1791384860032359,-0.3406921246579042,-0.3969513172108581,-0.15882601999492074,-0.22866878937744595,-0.20575662948119167,0.24827004597637625,0.03224693649668886,-0.15890451473692302,-0.20695350702955295,-0.1282107225303335,0.24827004597637803,-0.04162564511154798,-0.05236847757134555,-0.0341433990068829,-0.21679180513753948
H3K4me_H3K36me3,-0.21132239980074274,-0.1977881079467334,-0.25795794467576805,-0.2780882062232255,-0.2540100331625581,-0.3284187707990718,-0.19070961419149057,-0.3439767224057171,-0.23039616529859508,-0.20515220246346288,-0.23769722661122472,-0.3492770215445713,-0.40494615447810745,-0.1539985482217432,-0.3070362238289359,-0.25195075196494976,0.3189152789923515,0.025656743012600458,-0.23227387770121943,-0.25252742330906486,-0.1898188010737485,-0.041625645111546206,0.31891527899235506,-0.06022042542668338,-0.04397689661339754,-0.28404681346284555
H3K4me_H4R3me2s,-0.14285690721080613,-0.1275607105799068,-0.195816443560199,-0.12793431762918317,-0.11376557959943767,-0.13935762819408026,-0.06505220478715934,-0.15363122267918605,-0.1174781169355903,-0.09172090645153297,-0.1432524547958156,-0.2721421938966575,-0.3708834176215312,-0.1063854868981764,-0.2133771741409909,-0.17673234798620285,0.3099019006756514,0.14548806855642127,-0.12199239373113535,-0.13676235311335638,-0.07387440170039739,-0.05236847757134555,-0.06022042542668338,0.3099019006756496,0.031172626768203315,-0.22364636837937013
H3K4me_H4R3me,-0.10164425497031537,-0.0826515211233172,-0.11928820136402862,-0.12665061640524833,-0.11583065430693651,-0.13749297037192143,-0.07089241847453387,-0.16164066130601107,-0.12289675899120311,-0.09585635819134275,-0.12417407707125072,-0.2150038879192362,-0.25038761438445256,-0.0782815964899779,-0.15104516954042602,-0.14519630854683108,0.18148378498915996,0.0472146598939549,-0.11894154353267972,-0.13276407200473628,-0.0856875816996574,-0.03414339900688468,-0.04397689661339932,0.03117262676820154,0.18148378498915996,-0.18930940645422822
